name,main_category,image,actual_price
"Ensure Plus Powder - 400g (Vanilla), Lecithin",beauty & health,https://m.media-amazon.com/images/I/61hT0VoqgML._AC_UL320_.jpg,835.0
Trimanthan Organics Gond Siyah (Kala Gond) For Joint Pain (100 GM) - Arthritis & Sciatica | For Back pain | Leg pain | Hea...,beauty & health,https://m.media-amazon.com/images/I/71oY+NJZ49L._AC_UL320_.jpg,1398.0
Patanjali Nutrela Gold Whey Protien Isolate Powder with Herbal Extracts and Digestive Enzymes | Lab Tested | Banned Substa...,beauty & health,https://m.media-amazon.com/images/I/71I4TJDgh9L._AC_UL320_.jpg,3500.0
Baidyanath Panch Tulsi Drops - Immunity Booster - 30 ml,beauty & health,https://m.media-amazon.com/images/I/81k98uX-i5L._AC_UL320_.jpg,195.0
"MuscleBlaze Tribulus 1000 mg, Ayurveda For Performance (60 Tablets)",beauty & health,https://m.media-amazon.com/images/I/61Zpw+ZKOjL._AC_UL320_.jpg,399.0
Baidyanath Arjunarishta Liquid 450 ml,beauty & health,https://m.media-amazon.com/images/I/51O9ABed-cL._AC_UL320_.jpg,195.0
Healthyhey Nutrition N-Acetyl L-Cysteine (NAC) - Non-GMO - Gluten Free -Pack of 120 Veg. Capsules,beauty & health,https://m.media-amazon.com/images/I/51XrVAAAZVL._AC_UL320_.jpg,1499.0
"Nyumi Radiant Skin Gummies For Glowing Skin | With Vitamin C, Hyaluronic Acid, Curcumin Extract | 8 Essential Nutrients | ...",beauty & health,https://m.media-amazon.com/images/I/61AgMGj65aL._AC_UL320_.jpg,1100.0
"GLOWSIK L - Glutathion for skin with Grape Seed, Vitamin C&E 1000 mg - 60 capsules",beauty & health,https://m.media-amazon.com/images/I/61T9KGfXldS._AC_UL320_.jpg,1699.0
"Zenith Nutrition Whey Protein (Double Rich Chocolate, 1050gms) with Enzymes for Digestion | 26g protein",beauty & health,https://m.media-amazon.com/images/I/71lur4CoXVL._AC_UL320_.jpg,2499.0
"Man Matters Beard Gummies for Men | 30 Days Pack | Thicken Beard, Stimulates Beard Follicles & Improves Beard Density | Bi...",beauty & health,https://m.media-amazon.com/images/I/71XQ19G1MjL._AC_UL320_.jpg,499.0
Zandu Pancharishta Sugar Free 650ml,beauty & health,https://m.media-amazon.com/images/I/61YmwmZIvpL._AC_UL320_.jpg,225.0
"Traya Health Tatva Immunity Booster Tablet for Stress Relief & Metabolism Boost, Plant-based Ayurvedic Tablets, Contains P...",beauty & health,https://m.media-amazon.com/images/I/51AU9o+H8KL._AC_UL320_.jpg,300.0
"Baidyanath Khadirarishta | Ayurvedic Syrup for Skin Disorders | Blood Purifier, 450 ml",beauty & health,https://m.media-amazon.com/images/I/51a6J3jnbUL._AC_UL320_.jpg,190.0
