name,main_category,image,actual_price
"MuscleBlaze High Protein Natural Peanut Butter with Whey Protein Concentrate, Crunchy, 37 g Protein, Unsweetened, No Added...",grocery & gourmet foods,https://m.media-amazon.com/images/I/61SGiOWN7oL._AC_UL320_.jpg,599.0
"Zero Sugar (400g) | Stevia and Monk Fruit Sweetener | No Maltodextrin, No Aspartame | No Bitter Aftertaste | Sugar Free | ...",grocery & gourmet foods,https://m.media-amazon.com/images/I/71QEW2GX8pL._AC_UL320_.jpg,799.0
"Haldiram's Nagpur Ratlami Sev, 200g",grocery & gourmet foods,https://m.media-amazon.com/images/I/91T4lTKSivL._AC_UL320_.jpg,47.0
"Nature Fresh Sampoorna Atta, superior MP Atta , 10kg",grocery & gourmet foods,https://m.media-amazon.com/images/I/71Ke1T0gzlL._AC_UL320_.jpg,475.0
"Mo's Raspberry Jam Cookies, 300G | Clean Snack with Richness of Raspberry | Vegan | 100% Natural & Preservatives Free",grocery & gourmet foods,https://m.media-amazon.com/images/I/512FzFDFnXL._AC_UL320_.jpg,395.0
"Kellogg's Crunchy Granola Chocolate & Almonds 450g | 15% Almonds, Baked Multigrain | Golden Wheat, Nutritious Oats, Crispy...",grocery & gourmet foods,https://m.media-amazon.com/images/I/51ClTfjNLSL._AC_UL320_.jpg,350.0
"Britannia Vita Marie Gold Biscuits, 978g",grocery & gourmet foods,https://m.media-amazon.com/images/I/71jKWxXJN+L._AC_UL320_.jpg,155.0
"India Gate Jeera Rice, 1kg",grocery & gourmet foods,https://m.media-amazon.com/images/I/81Gl+eJBmvL._AC_UL320_.jpg,135.0
"VAHDAM Organic Green Tea Bags - 15 Units | Green Tea for Weight Loss | USDA Certified | Zero Calories, Improves Metabolism...",grocery & gourmet foods,https://m.media-amazon.com/images/I/71if4qDP88L._AC_UL320_.jpg,225.0
"Freedom Refined Sunflower Oil, 1L",grocery & gourmet foods,https://m.media-amazon.com/images/I/61urWAN7qAL._AC_UL320_.jpg,195.0
HATHMIC Raw Extra Virgin Coconut Oil (Cold Pressed)1000ml,grocery & gourmet foods,https://m.media-amazon.com/images/I/81vf8mNL+-L._AC_UL320_.jpg,690.0
24 Mantra Organic Sugar/Chini/Chekkara- 1 Kg | Pack of 1 | 100% Organic | Chemical Free & Pesticides Free | Solvent-Free |...,grocery & gourmet foods,https://m.media-amazon.com/images/I/71Diy1BLfjL._AC_UL320_.jpg,145.0
"Cadbury Dairy Milk Chocolate Home Treats Pack, 126g",grocery & gourmet foods,https://m.media-amazon.com/images/I/61FcLovf3mL._AC_UL320_.jpg,149.0
"Haldiram's Nagpur Bhujia Sev, 200g",grocery & gourmet foods,https://m.media-amazon.com/images/I/9166IHTX1WL._AC_UL320_.jpg,55.0
Slurrp Farm Instant Moong Dal Khichdi for Little Ones | No Sugar | No Salt | No Milk | Healthy Cereals for Kids with Real ...,grocery & gourmet foods,https://m.media-amazon.com/images/I/61wg6ugD01L._AC_UL320_.jpg,299.0
"Britannia Toastea Premium Bake Rusk, 150g or 167g (Weight May Vary)",grocery & gourmet foods,https://m.media-amazon.com/images/I/71Df0enz+lL._AC_UL320_.jpg,40.0
"3S Pulses - White Peas, 500g",grocery & gourmet foods,https://m.media-amazon.com/images/I/81ZLncheHoL._AC_UL320_.jpg,249.0
"Haldiram's Nagpur All in One, 200g",grocery & gourmet foods,https://m.media-amazon.com/images/I/71k2IHYdsSL._AC_UL320_.jpg,50.0
Goodricke Roasted Organic Darjeeling Tea - 250gm | 100% Organic Whole Leaf Tea | Darjeeling Long Leaf Tea | Flavoury Golde...,grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pf3Gwtx8L._AC_UL320_.jpg,300.0
"Weikfield Baking Powder, 100g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GWaDYXo5L._AC_UL320_.jpg,35.0
"Mother Dairy UHT Milk, 1 Ltr",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ysfnrr0L._AC_UL320_.jpg,75.0
"Early Foods Dry Fruits Powder - 7 Superfoods Blend, 100 g",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Zg9Z1I1cL._AC_UL320_.jpg,300.0
"Kwality Wall's Party Pack, Chocolate, 700ml",grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61P---e10bL._AC_UL320_.jpg,150.0
Top Ramen Masala 480g / 560g (Weight May Vary),grocery & gourmet foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+K+fuL+bL._AC_UL320_.jpg,106.0
